Date,time,chatlog
2019/2/11,04:45,そして仲間も俺を信じている
2019/2/11,04:46,がんばれえええええええええええええええええええええ
2019/2/11,04:48,ていうかもう5時前かよ
2019/2/11,04:48,任務更新されるわ
2019/2/11,04:49,うっ
2019/2/11,04:49,ちゅらいよおおおおおおおおおおおおおおおおおおおおおおおお
2019/2/11,04:51,バッテリー残量が少なくなっています
2019/2/11,04:51,充電しろよ…
2019/2/11,04:51,わかる～
2019/2/11,04:51,まじかわだもんね～～～～
2019/2/11,04:53,そういえば実写版4部見たたんだけど
2019/2/11,04:53,これ続編ありきのつくりじゃね
2019/2/11,04:54,これ続編撮ってるのかな…
2019/2/11,04:55,CG頑張ってるとは思ったけど4部の映画じゃなくてもよかったんじゃね？と思ってしまった
